id,predictor_run_name,predictor_run_dir,prediction_path,direction,heads_mode,los_mode,detach,lambda_joint,lambda_los,lambda_entropy,seed,fold,split,n_los_bins,resolved_los_bins,head,n_rows,num_classes,unique_true_classes,unique_pred_classes,coverage_ratio,acc,V_oracle,V_mid,V_full,dV_LOS,dV_D,abs_dV_D,dV_total,js_LOS,js_D,js_total,support_min,support_max,downstream_valid_auc,downstream_test_auc,downstream_test_acc,downstream_test_f1,downstream_test_precision,downstream_test_recall,downstream_test_loss,downstream_best_epoch,downstream_fold,downstream_status
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,FREQ1_D,209121,4,4,4,1.0,0.8071881829180235,0.17299642901499207,0.19412687021629577,0.211973441293044,0.021130441201303696,0.017846571076748224,0.017846571076748224,0.03897701227805192,0.010369211526294499,0.004128139014034005,0.016483878655764526,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,FREQ2_D,209121,4,4,4,1.0,0.9525537846509915,0.04882262659245347,0.07561876445561115,0.0842364895044248,0.026796137863157682,0.008617725048813654,0.008617725048813654,0.035413862911971336,0.0017412097407981952,0.0003494853139471822,0.002232874264583019,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,FREQ3_D,209121,4,4,4,1.0,0.9560398047063662,0.057713737340296604,0.06047799929704184,0.06904439063039207,0.0027642619567452356,0.008566391333350229,0.008566391333350229,0.011330653290095465,0.0012420494032922284,0.0005686963721940157,0.0022405733155672,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
22,20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-084644__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,LOS_TO_D,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,FREQ_ATND_SELF_HELP_D,209121,6,6,6,1.0,0.7588142749891211,0.10441569247866507,0.15533635004981983,0.2059824266183062,0.05092065757115476,0.05064607656848638,0.05064607656848638,0.10156673413964114,0.01629249990165296,0.01867418825311032,0.04283706411157783,1282.0,117103.0,0.8845166582443578,0.8866689350205103,0.7992876838235294,0.7666583187244345,0.7926909266675873,0.7422812065565291,0.4100164365715076,40.0,0,fold0_only
26,20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,SERVICES_D,209121,8,8,8,1.0,0.9841240238904749,0.3299268883853193,0.4783977476326418,0.4875326566017644,0.1484708592473225,0.009134908969122613,0.009134908969122613,0.15760576821644512,0.06526420682427356,0.000649509347031258,0.07507412614115704,1316.0,119361.0,0.8841430523841003,0.8860044285791486,0.7977689855238971,0.7657891782433877,0.7885812645046372,0.7442775855937409,0.41112441067648964,44.0,0,fold0_only
26,20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,EMPLOY_D,209121,5,5,5,1.0,0.7869654410604386,0.10994064929597652,0.1198552064415511,0.13313946850070016,0.00991455714557457,0.013284262059149066,0.013284262059149066,0.023198819204723636,0.006816047847717139,0.0023114560266851614,0.012064640927066092,1316.0,119361.0,0.8841430523841003,0.8860044285791486,0.7977689855238971,0.7657891782433877,0.7885812645046372,0.7442775855937409,0.41112441067648964,44.0,0,fold0_only
26,20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,LIVARAG_D,209121,4,4,4,1.0,0.8511483782116573,0.12670364338700812,0.18617623695714758,0.19437081966943853,0.059472593570139454,0.008194582712290954,0.008194582712290954,0.06766717628243041,0.015132764940055315,0.0007644511355824963,0.017636399470721778,1316.0,119361.0,0.8841430523841003,0.8860044285791486,0.7977689855238971,0.7657891782433877,0.7885812645046372,0.7442775855937409,0.41112441067648964,44.0,0,fold0_only
26,20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,ARRESTS_D,209121,4,4,4,1.0,0.8767842540921285,0.05168785777960615,0.07611967272397244,0.0724065758364336,0.02443181494436629,-0.003713096887538833,0.003713096887538833,0.020718718056827456,0.006300362060295479,0.0052125375771621,0.01186442652675815,1316.0,119361.0,0.8841430523841003,0.8860044285791486,0.7977689855238971,0.7657891782433877,0.7885812645046372,0.7442775855937409,0.41112441067648964,44.0,0,fold0_only
26,20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,DETNLF_D,209121,6,6,6,1.0,0.8939130933765619,0.05406939209231595,0.08671996078951164,0.10357675129063787,0.03265056869719569,0.016856790501126234,0.016856790501126234,0.04950735919832192,0.003337003946531773,0.003118431671583873,0.006131952983253975,1316.0,119361.0,0.8841430523841003,0.8860044285791486,0.7977689855238971,0.7657891782433877,0.7885812645046372,0.7442775855937409,0.41112441067648964,44.0,0,fold0_only
26,20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1,/Users/jeong-yunseong/Documents/programming/Phase_2_public/runs/20260517-085112__joint_consistent_predictor__bs=1024__lr=1.00e-03__seed=1/test_predictions.csv,D_TO_LOS,partial,coarse,F,0.3,1.0,0.3,1,0,test,6,coarse6,SUB1_D,209121,20,20,20,1.0,0.8842918693005485,0.10262428840474314,0.15364991715331294,0.1911456003138672,0.05102562874856981,0.037495683160554266,0.037495683160554266,0.08852131190912407,0.019218774247063645,0.005456014927815403,0.02631725655380838,1316.0,119361.0,0.8841430523841003,0.8860044285791486,0.7977689855238971,0.7657891782433877,0.7885812645046372,0.7442775855937409,0.41112441067648964,44.0,0,fold0_only
